index,rotation_x,rotation_y,rotation_z,initial_rot_x,initial_rot_y,initial_rot_z,finished,path
251,75.8974358974359,-14.358974358974361,2.051282051282044,0.0,0.0,0.0,False,
252,75.8974358974359,-14.358974358974361,6.15384615384615,0.0,0.0,0.0,False,
253,75.8974358974359,-14.358974358974361,10.256410256410255,0.0,0.0,0.0,False,
254,75.8974358974359,-14.358974358974361,14.358974358974361,0.0,0.0,0.0,False,
255,75.8974358974359,-14.358974358974361,18.461538461538467,0.0,0.0,0.0,False,
256,-75.8974358974359,-10.256410256410255,-22.564102564102562,0.0,0.0,0.0,False,
257,-75.8974358974359,-10.256410256410255,-18.461538461538467,0.0,0.0,0.0,False,
258,-75.8974358974359,-10.256410256410255,-14.358974358974361,0.0,0.0,0.0,False,
259,-75.8974358974359,-10.256410256410255,-10.256410256410255,0.0,0.0,0.0,False,
260,-75.8974358974359,-10.256410256410255,-6.153846153846159,0.0,0.0,0.0,False,
261,-75.8974358974359,-10.256410256410255,-2.051282051282053,0.0,0.0,0.0,False,
262,-75.8974358974359,-10.256410256410255,2.051282051282044,0.0,0.0,0.0,False,
263,-75.8974358974359,-10.256410256410255,6.15384615384615,0.0,0.0,0.0,False,
264,-75.8974358974359,-10.256410256410255,10.256410256410255,0.0,0.0,0.0,False,
265,-75.8974358974359,-10.256410256410255,14.358974358974361,0.0,0.0,0.0,False,
266,-75.8974358974359,-10.256410256410255,18.461538461538467,0.0,0.0,0.0,False,
267,-75.8974358974359,-10.256410256410255,22.564102564102555,0.0,0.0,0.0,False,
268,-71.7948717948718,-10.256410256410255,-22.564102564102562,0.0,0.0,0.0,False,
269,-71.7948717948718,-10.256410256410255,-18.461538461538467,0.0,0.0,0.0,False,
270,-71.7948717948718,-10.256410256410255,-14.358974358974361,0.0,0.0,0.0,False,
271,-71.7948717948718,-10.256410256410255,-10.256410256410255,0.0,0.0,0.0,False,
272,-71.7948717948718,-10.256410256410255,-6.153846153846159,0.0,0.0,0.0,False,
273,-71.7948717948718,-10.256410256410255,-2.051282051282053,0.0,0.0,0.0,False,
274,-71.7948717948718,-10.256410256410255,2.051282051282044,0.0,0.0,0.0,False,
275,-71.7948717948718,-10.256410256410255,6.15384615384615,0.0,0.0,0.0,False,
276,-71.7948717948718,-10.256410256410255,10.256410256410255,0.0,0.0,0.0,False,
277,-71.7948717948718,-10.256410256410255,14.358974358974361,0.0,0.0,0.0,False,
278,-71.7948717948718,-10.256410256410255,18.461538461538467,0.0,0.0,0.0,False,
279,-71.7948717948718,-10.256410256410255,22.564102564102555,0.0,0.0,0.0,False,
280,-67.6923076923077,-10.256410256410255,-18.461538461538467,0.0,0.0,0.0,False,
281,-67.6923076923077,-10.256410256410255,-14.358974358974361,0.0,0.0,0.0,False,
282,-67.6923076923077,-10.256410256410255,-10.256410256410255,0.0,0.0,0.0,False,
283,-67.6923076923077,-10.256410256410255,-6.153846153846159,0.0,0.0,0.0,False,
284,-67.6923076923077,-10.256410256410255,-2.051282051282053,0.0,0.0,0.0,False,
285,-67.6923076923077,-10.256410256410255,2.051282051282044,0.0,0.0,0.0,False,
286,-67.6923076923077,-10.256410256410255,6.15384615384615,0.0,0.0,0.0,False,
287,-67.6923076923077,-10.256410256410255,10.256410256410255,0.0,0.0,0.0,False,
288,-67.6923076923077,-10.256410256410255,14.358974358974361,0.0,0.0,0.0,False,
